0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
296.2567,296.5589,296.868559648838,297.1815823586273,297.4983844201278,297.81922673955916,298.1441928444862,298.4734047050857,298.80740701959604,299.14612754957193,299.48954371438975,299.8379956133842,300.19154976295465,300.550136480503,300.91411356317514,301.2833518953895,301.6583569579124,302.03905166286467,302.42545715559004,302.81779422361376,303.2158645408249,303.6200322629928,304.0302925716781,304.44659723003383,304.86912251760475,305.2979704870795,305.73285162439333,306.1739555152319,306.6213199060248,307.07500777503947,307.5348290716741,308.0008805485723,308.4732470088384,308.95171641014076,309.4363381051252,309.9270615848157,310.4239260023115,310.92677857421853,311.4352785908506,311.9497098227689,312.47013561778994,312.99618697786303,313.52767793649645,314.06476811731306,314.60722933704346,315.1547287466619,315.70739151830645,316.2653155037305,316.82821868236516,317.3959960546682
286.6473,287.7193,288.7762977973747,289.82494755655284,290.8651785447025,291.89673649079316,292.91940825934404,293.9330516813564,294.93741357537266,295.93232585152623,296.917678417654,297.89311752257345,298.85874862835885,299.8141000369644,300.7592145135307,301.69373589407917,302.6175991272926,303.5306834768104,304.4327563760375,305.32380933608044,306.2037186927985,307.07251094284044,307.92991699865325,308.77609172264084,309.6109149029635,310.4344178344439,311.2462701428412,312.0467387973593,312.8355326150034,313.61281231612185,314.378546799011,315.1330846232889,315.8761589902208,316.6077349321459,317.3279244211576,318.03685219189623,318.73461450943927,319.4214882528589,320.0973502443884,320.76239254449825,321.4168564459036,322.06076401901225,322.69408157289485,323.317142006645,323.93012613810515,324.53308722521757,325.1262864686487,325.70982049348805,326.28406233421305,326.8490680060766
493.5904,494.2197,494.8473761669254,495.473806737442,496.09884298127173,496.7221398793125,497.3433034186363,497.96200693479534,498.5779848104191,499.19080403326035,499.8001921469116,500.40563168888093,501.00697424598695,501.6037673081112,502.1958022065449,502.7826610638523,503.36417506775854,503.9401137282943,504.510159942789,505.0740875199603,505.6318046352767,506.1830935243606,506.72761054855334,507.2653352527331,507.7960224174308,508.31957384160984,508.83569120998374,509.3445316630458,509.8457204556655,510.3394334453868,510.82550386198994,511.30412420344345,511.77510902420033,512.2384562452505,512.6941735532091,513.1423935243032,513.5831346061703,514.0166389367196,514.4427544728467,514.8616832003876,515.2736793271919,515.6787814496512,516.076942565927,516.468558201713,516.85385824974,517.2330103325743,517.606204658174,517.973604481277,518.3355730480857,518.6921891726298
465.154,465.154,465.1559413638115,465.15893419647216,465.1636139121055,465.1702472295761,465.17902817630767,465.1901329555511,465.2040185346603,465.2211491003036,465.2415607395172,465.2655398073196,465.2934730710983,465.32534527683254,465.36172995948783,465.40263505125034,465.4487857785224,465.500321735382,465.5574393119811,465.6207250919341,465.6901707305907,465.7665126767157,465.849890727043,465.940532845497,466.03894105815874,466.1455178728102,466.26016704225526,466.3833669629095,466.51547690534574,466.6569803180693,466.80788221025455,466.968677479267,467.1396557679175,467.3210164251326,467.51296573066696,467.7158590116499,467.9300094857214,468.1557180037497,468.39271371984466,468.64162419939026,468.90285737657535,469.1763093104361,469.462104212284,469.7605892934798,470.0717210021018,470.3953770771026,470.7317549791335,471.0810344161986,471.44314718151077,471.8181329717634
99.4423,100.2243,101.00196720282554,101.77712014822005,102.54968544617651,103.31992552998541,104.0876205300331,104.85298587657927,105.61604729379653,106.37662716818808,107.13489049137114,107.89071052479741,108.64429309403417,109.39532384895323,110.14404230366705,110.89020846126554,111.63421577916144,112.3759968564224,113.11571186622618,113.85337509222983,114.58905242021558,115.32299299759862,116.05501078516957,116.78523396390912,117.51387328272817,118.24103672855375,118.96658698182104,119.69100619284627,120.4140077765369,121.13594768825527,121.8567486183929,122.57694384255404,123.29651386167522,124.01552234901425,124.7342408835983,125.45276051509855,126.1712219378948,126.88968901240347,127.6082915682697,128.32724036274908,129.0467718641567,129.76685755524633,130.48736369034765,131.20873143681524,131.93117179270743,132.6545273135471,133.37897418112752,134.1046555515003,134.83182253188127,135.5605181520557
487.2711,488.0316,488.79927978466037,489.57009100662236,490.34405484460837,491.1213902193261,491.9020492658616,492.6861825550843,493.47378997016915,494.2646542116548,495.05899065258035,495.8566526464463,496.65762533977517,497.4617198263742,498.2689562836076,499.0790878028108,499.89236280660646,500.7084960653116,501.5277061253168,502.34971377462404,503.1745009363367,504.00201469583527,504.83196689565676,505.66422111030596,506.49870104345337,507.33526849576964,508.1736439834596,509.01393630645765,509.85550756155027,510.69842786764156,511.5424104095651,512.3874817233086,513.233305910473,514.0797427094078,514.9267993918801,515.7741242094231,516.6215175603867,517.4687396254826,518.3157370394803,519.162269130745,520.0082454241945,520.8533442967416,521.6970909473231,522.5395973528006,523.3807794443991,524.2203688128664,525.0582302021504,525.8943218305874,526.7286139363861,527.5610357640649
368.62,369.6007,370.58793165277484,371.5774962075043,372.5688136680794,373.56163515649797,374.55529777135854,375.5495757946396,376.543831993084,377.53746768810277,378.5302039692974,379.52120207533835,380.5102334522152,381.4966293119716,382.48015569087977,383.46012432933804,384.4365865958213,385.40909949549666,386.37740968955035,387.34123517410274,388.3005017544842,389.2550538494587,390.20434958724024,391.14820680053714,392.08669356142997,393.0195941022968,393.94703670067787,394.8690865414047,395.78531033685687,396.69620525056837,397.60158906994815,398.5020725637912,399.3973612124347,400.287673277359,401.1734622426223,402.0547855313396,402.9318077906131,403.8049197765731,404.67449134319304,405.54074966046335,406.4041953477955,407.26499745349884,408.1232916198635,408.9797989748764,409.834957553072,410.68899605985644,411.5423066926002,412.39530158165934,413.2486154211331,414.1025903404904
533.3588,533.6487,533.933898264656,534.2169735263061,534.4984287778186,534.7785243460559,535.0575138630866,535.3356498356437,535.6131383062552,535.8903433985042,536.1676148056889,536.4450078301908,536.7230024610617,537.0015876261427,537.281215188246,537.5619714453604,537.8443872340681,538.1286389698126,538.4150767869666,538.7040291095068,538.9957546025182,539.2906724153997,539.5889293710806,539.8907942722036,540.1966047886183,540.5067324074652,540.821104363394,541.1402154059508,541.4642120648101,541.7934307819656,542.1280233728318,542.4683601944452,542.8144986842256,543.1666857651429,543.5251636227898,543.8900288119225,544.2614998050217,544.6397962213615,545.0247841293053,545.4167449509911,545.8160290520576,546.2225247167114,546.6361986831764,547.0573479399399,547.4859668031029,547.9220138426689,548.3654410029892,548.816329453669,549.2747345364289,549.7406273406319
419.7384,420.2366,420.7495886490059,421.2694765451813,421.79627740474706,422.3297748628426,422.8696790883065,423.41559900314337,423.96756632656104,424.5250241842843,425.0879981347848,425.6560085299493,426.2290307602121,426.8063302007104,427.3879289981462,427.973238220482,428.56236931409853,429.15492291357054,429.7505901261713,430.3492151978113,430.95033220851917,431.55391597652454,432.15978814804095,432.76746755622884,433.376802209244,433.98765792511006,434.59961495838184,435.2125613381578,435.82622181018843,436.4405400623895,437.0550699396898,437.6699127199175,438.284819610901,438.89958078640956,439.51413717466374,440.12824042456646,440.7418131442549,441.354844002886,441.96703107670805,442.5782705082037,443.18874923303616,443.79807447805416,444.40623075201046,445.01322535408985,445.6189267726041,446.2231647075463,446.8260602171421,447.42775659572607,448.0280645091439,448.6269937349416
470.897,471.0862,471.2752554606438,471.46495131359103,471.6559494231224,471.84888487672805,472.0441269824028,472.24210554924014,472.4435355015755,472.6489332516671,472.8585084624291,473.07295495100027,473.2926911610604,473.51788489637386,473.7492071645738,473.9869107823373,474.23149568958297,474.48326056756986,474.7423308530809,475.00918673305523,475.2839836730958,475.5671001269342,475.8587195123674,476.15915417203917,476.4686532557489,476.7874562525751,477.115193804455,477.4522950672152,477.79875856027627,478.1548615525248,478.52035653448127,478.8954674455645,479.2802051123621,479.67435974321387,480.077748862076,480.4904575939181,480.91244435853986,481.3434859985354,481.78304036674524,482.2314030545237,482.68830077457454,483.1534438554766,483.6265171436312,484.10747075948734,484.5960437419893,485.0917250599863,485.5945913555147,486.10439482584013,486.6207964850427,487.14340526227966
382.858,383.9412,385.0329342029762,386.1287187156105,387.22859024005885,388.33262897079464,389.4407214634895,390.55281879226686,391.6690755739594,392.78921363130576,393.9131900561143,395.04093727102287,396.1723612151337,397.3071975299263,398.4455155785179,399.5869897455025,400.73190179634094,401.87997333204265,403.03118877910606,404.18545020948403,405.3424760532188,406.50242036209096,407.6650595924567,408.83014805635446,409.99773068853375,411.16768223102565,412.33985649986266,413.51417239696497,414.690409127655,415.8685786462402,417.04839150064464,418.22989200811384,419.4129884609413,420.5974853916549,421.7834070045089,422.97059911420814,424.158990209484,425.3484306326102,426.5388286949538,427.73013003707877,428.9224196814346,430.1153573117256,431.3087933012199,432.50284729074474,433.6973936551666,434.8922065715599,436.0873590866089,437.2830052735519,438.47899074205395,439.67533049818036
396.258,396.7088,397.16743687538144,397.62943575551986,398.09450455142974,398.5626329729652,399.03352878093716,399.50714553617473,399.9831918482589,400.46121474096293,400.9411300501442,401.4226503788948,401.90539406198496,402.38917956035607,402.8738366336059,403.3589141961669,403.84480242958057,404.3310331679724,404.8177677825735,405.3047936755369,405.79181099258403,406.27914022312143,406.7664002788923,407.25320373566603,407.7398387568662,408.22614518362025,408.71232658843974,409.1982465696714,409.6838368501947,410.16911017825106,410.6541624684427,411.13915460443474,411.62400565980886,412.1088092293546,412.5940379016111,413.0795372004125,413.56545363874415,414.05186416381815,414.5391822554395,415.0275019292066,415.51723288122156,416.0083583506582,416.5009917627714,416.99547255170796,417.49192402994134,417.9903520554159,418.4910969348905,418.99454040512063,419.500888414459,420.01057983905764
442.6641,443.1907,443.7292665950584,444.2733706904983,444.82321249593736,445.3790789600563,445.94083577451704,446.5085643497276,447.08253721242903,447.6625754437828,448.24901493741993,448.8417036919594,449.4410516347695,450.0463729023553,450.65801161617287,451.2756140178872,451.8992932943345,452.5289432228852,453.16440203414925,453.80555484375003,454.4523665373993,455.10449580698014,455.76187620046613,456.4245104620552,457.09201478551864,457.76433503314973,458.4405935098648,459.1211757098961,459.80523529258727,460.4928485018158,461.1833446041298,461.87702232847215,462.5733217464256,463.27182634073256,463.97207764677046,464.67385735418316,465.3767482304573,466.08043607566833,466.78428394504544,467.48806895298003,468.19138287560463,468.89372637858395,469.5944241389084,470.2934065729237,470.9904335502053,471.68485149628646,472.37662799220095,473.0653843756009,473.7508194201089,474.4324310114289
528.007,528.4981,528.9703743403626,529.4332057195091,529.8871222632027,530.3328630475809,530.7709755985262,531.2024266437724,531.6273316041377,532.0461133745769,532.4595591274074,532.8679799750331,533.2719299533561,533.6718943121341,534.0685051633933,534.4621716858676,534.853755526686,535.2435247863486,535.6323413349058,536.0204650772192,536.4087844419768,536.7977817666532,537.1874888753606,537.5784718977834,537.9713195013143,538.3664788256932,538.7641723679067,539.1652224193288,539.5694749472524,539.9775196824171,540.3897637579253,540.8067129787925,541.228243117018,541.6547398551847,542.0869330235579,542.5245511682799,542.9679301233772,543.4171410186485,543.8723898787407,544.3338988191704,544.8020072454742,545.2766738420967,545.7575206011489,546.2451550274757,546.7397050970176,547.2412334041885,547.7493236296181,548.2641002516464,548.7859314147858,549.3147359088997
536.6627,537.0475,537.4287279569149,537.8077884445668,538.1848810050011,538.5599366804123,538.9329922552109,539.3038771635532,539.6726101773262,540.0392624072553,540.4038758638859,540.7662011590004,541.1264571668148,541.4842788041116,541.8397915493965,542.1927043770314,542.5431531128884,542.8910437819005,543.2362166293145,543.5787373346807,543.9183318131925,544.2551394777299,544.5889730099678,544.9197235420227,545.2472928382873,545.571649385786,545.8925083363056,546.2097667681217,546.5232252369403,546.8328294822692,547.1383100899218,547.4396726794241,547.7365978509425,548.0288975208281,548.3163795475482,548.599010596609,548.8765685608386,549.1490676261424,549.4161420989512,549.6776189088343,549.933610948181,550.18376743412,550.4278849526881,550.6660286052703,550.8979880423068,551.1235603898524,551.3427037792205,551.5554190520286,551.7616189864158,551.9612156106948
305.4865,305.7269,305.9546951882744,306.1764956525135,306.3930358518791,306.60491709114075,306.81271221385003,307.0170649072552,307.2183622355747,307.4172229522419,307.61422434969904,307.809719298172,308.0042416776562,308.1982749521542,308.39244298440934,308.587121619854,308.7832112426758,308.98097098764424,309.1811563865471,309.3841832795334,309.5906165040588,309.80114064331053,310.0159430513763,310.2354653152275,310.46029271194453,310.69089855485913,310.92744104900356,311.17054672025677,311.42033966548917,311.67733549825664,311.9418237683868,312.21414302787775,312.4944148296737,312.7829849093246,313.0802660504532,313.3863114513969,313.7013803565979,314.02563192953113,314.35905657623294,314.70197317201615,315.0547410160637,315.41723840522764,315.78925854476927,316.17121592061994,316.56311080457687,316.9649706219291,317.37647738666533,317.797762243309,318.2289337128448,318.66996933147425
225.7514,226.8134,227.87842605552672,228.94523794250486,230.0140615005493,231.08521388359068,232.1587078947067,233.2346588188171,234.31353169136045,235.39529386806484,236.48018510742185,237.56827036895749,238.65994763050077,239.7548450901985,240.85342111730574,241.95551646966933,243.06147164239883,244.1713834596634,245.28520612363818,246.40318989992144,247.52522133464817,248.65157072772985,249.78229598388677,250.91742670516973,252.05710043287283,253.20144999475485,254.35017716255194,255.50353842935567,256.6614741380692,257.82414099168784,258.9912527424813,260.1631279772759,261.33974786815645,262.520925828743,263.70663778591154,264.89687247915265,266.0916039804458,267.2907497969627,268.4940756943702,269.7016079511642,270.91336996812817,272.12901406421656,273.34841598281855,274.57162817602153,275.79851480722425,277.0286484729766,278.2621965002059,279.4990973578452,280.73912940006244,281.98208524560914
272.6911,273.3171,273.9337219761848,274.5457678641796,275.153717369318,275.7580826230526,276.3592266975403,276.95769771709445,277.553853942585,278.14785481524467,278.74036581735606,279.33153221139906,279.9218419019222,280.5114946193218,281.10101988172534,281.69061519269945,282.2810075393677,282.87238746824266,283.4653704807282,284.060195453167,284.6573278978348,285.2572412925721,285.86012114372255,286.46629836196905,287.07617150449755,287.69011491708756,288.3081978412628,288.93103460302353,289.55860843439103,290.19130287933353,290.82930692033773,291.4729822121621,292.1224083436967,292.7778006617547,293.4395502371789,294.10761787395484,294.7822076607705,295.4634112361909,296.15130622930536,296.8460632214547,297.5479687893868,298.25688489112855,298.9725747221947,299.69541130990984,300.4254232740402,301.16259969024657,301.9066630130768,302.6577425035477,303.4159325515747,304.18118868017194
