0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.03836679458618164,0.027278900146484375,0.025537490844726562,0.01681041717529297,0.012795448303222656,0.00888204574584961,0.005268096923828125,-0.0007271766662597656,-0.0073451995849609375,-0.015032529830932617,-0.02025461196899414,-0.02295207977294922,-0.025863170623779297,-0.027056455612182617,-0.028950214385986328,-0.028244972229003906,-0.025214672088623047,-0.02130866050720215,-0.023989200592041016,-0.02725672721862793
-0.3690824508666992,-0.3636445999145508,-0.34200572967529297,-0.3331184387207031,-0.31397438049316406,-0.2960824966430664,-0.26068830490112305,-0.23662567138671875,-0.2094712257385254,-0.18368983268737793,-0.15917730331420898,-0.13399505615234375,-0.0995035171508789,-0.07625532150268555,-0.04415702819824219,-0.010779857635498047,0.021434783935546875,0.0548548698425293,0.08342647552490234,0.11081218719482422
-1.7967431545257568,-1.8421134948730469,-1.8604850769042969,-1.8505058288574219,-1.8891410827636719,-1.888993740081787,-1.9607386589050293,-1.9247689247131348,-2.0140140056610107,-1.9562411308288574,-2.022764205932617,-1.9626798629760742,-2.0357651710510254,-1.9679453372955322,-1.9966182708740234,-1.9459195137023926,-1.9320673942565918,-1.9217448234558105,-1.9179961681365967,-1.9342286586761475
0.5285844802856445,0.49384403228759766,0.46416139602661133,0.4337930679321289,0.40717220306396484,0.38356447219848633,0.3613014221191406,0.3383965492248535,0.3154597282409668,0.2899312973022461,0.27182722091674805,0.2499532699584961,0.2348480224609375,0.22047948837280273,0.2092423439025879,0.20009613037109375,0.1971893310546875,0.18610000610351562,0.177093505859375,0.16231441497802734
-1.0456438064575195,-1.0221643447875977,-1.029104232788086,-1.023108720779419,-0.9998931884765625,-1.027050495147705,-1.051814079284668,-1.0416536331176758,-1.029893159866333,-1.0171093940734863,-1.0747010707855225,-1.0202202796936035,-1.0429892539978027,-1.0448873043060303,-1.0372693538665771,-1.0272207260131836,-1.041703224182129,-1.0171220302581787,-1.0440609455108643,-1.0526258945465088
0.006282329559326172,0.08651351928710938,0.15985774993896484,0.23683834075927734,0.3039064407348633,0.3631553649902344,0.416226863861084,0.4697413444519043,0.5205245018005371,0.577937126159668,0.6271753311157227,0.6781511306762695,0.7126717567443848,0.7693328857421875,0.8045220375061035,0.8383817672729492,0.8730201721191406,0.9078388214111328,0.9359149932861328,0.9568758010864258
-1.2010810375213623,-1.1122374534606934,-1.0551395416259766,-0.9843957424163818,-0.9467153549194336,-0.8799543380737305,-0.7957918643951416,-0.7375850677490234,-0.6998941898345947,-0.611396074295044,-0.5171389579772949,-0.46863651275634766,-0.34326648712158203,-0.3148362636566162,-0.2742278575897217,-0.20969581604003906,-0.16037607192993164,-0.11379623413085938,-0.04464840888977051,-0.040564537048339844
-0.6487789154052734,-0.6595280170440674,-0.648590087890625,-0.6531879901885986,-0.6506390571594238,-0.6474676132202148,-0.6391961574554443,-0.6426119804382324,-0.627126932144165,-0.624518632888794,-0.6183359622955322,-0.6080455780029297,-0.5976533889770508,-0.5845367908477783,-0.5693373680114746,-0.5525708198547363,-0.5390501022338867,-0.5232045650482178,-0.504518985748291,-0.48533082008361816
-0.3026556968688965,-0.2809028625488281,-0.2522411346435547,-0.22910547256469727,-0.2027430534362793,-0.18091869354248047,-0.14863061904907227,-0.12749671936035156,-0.10143089294433594,-0.08411955833435059,-0.06323504447937012,-0.0384974479675293,-0.01817941665649414,0.0006465911865234375,0.015408039093017578,0.03498554229736328,0.05147600173950195,0.07600831985473633,0.08287620544433594,0.1005239486694336
-0.2493751049041748,-0.2519986629486084,-0.23926067352294922,-0.23963642120361328,-0.23351407051086426,-0.22755670547485352,-0.21901273727416992,-0.21086978912353516,-0.20065617561340332,-0.19247841835021973,-0.1884777545928955,-0.17619657516479492,-0.16772031784057617,-0.15908169746398926,-0.1435403823852539,-0.13108539581298828,-0.11840391159057617,-0.10537505149841309,-0.09382987022399902,-0.0855255126953125
